movie_name,genres,content_rating,year,genre
Volver,"Comedy,Crime,Drama,Mystery",R,2006,Crime
Volver,"Comedy,Crime,Drama,Mystery",R,2006,Drama
Volver,"Comedy,Crime,Drama,Mystery",R,2006,Mystery
Heavy Metal,"Adventure,Animation,Fantasy,Horror,Sci-Fi",R,1981,Adventure
Heavy Metal,"Adventure,Animation,Fantasy,Horror,Sci-Fi",R,1981,Animation
Heavy Metal,"Adventure,Animation,Fantasy,Horror,Sci-Fi",R,1981,Fantasy
Heavy Metal,"Adventure,Animation,Fantasy,Horror,Sci-Fi",R,1981,Horror
Heavy Metal,"Adventure,Animation,Fantasy,Horror,Sci-Fi",R,1981,Sci-Fi
Gentlemen Broncos,"Adventure,Comedy,Sci-Fi",PG-13,2009,Adventure
Gentlemen Broncos,"Adventure,Comedy,Sci-Fi",PG-13,2009,Comedy
Gentlemen Broncos,"Adventure,Comedy,Sci-Fi",PG-13,2009,Sci-Fi
Richard III,"Drama,War",R,1995,Drama
Richard III,"Drama,War",R,1995,War
Into the Grizzly Maze,"Action,Horror,Thriller",R,2015,Action
Into the Grizzly Maze,"Action,Horror,Thriller",R,2015,Horror
Into the Grizzly Maze,"Action,Horror,Thriller",R,2015,Thriller
Kites,"Action,Drama,Romance,Thriller",,2010,Action
Kites,"Action,Drama,Romance,Thriller",,2010,Drama
Kites,"Action,Drama,Romance,Thriller",,2010,Romance
Kites,"Action,Drama,Romance,Thriller",,2010,Thriller
Melancholia,"Drama,Sci-Fi",R,2011,Drama
Melancholia,"Drama,Sci-Fi",R,2011,Sci-Fi
Red Dog,"Biography,Comedy,Drama,Family,Romance",PG,2011,Biography
Red Dog,"Biography,Comedy,Drama,Family,Romance",PG,2011,Comedy
Red Dog,"Biography,Comedy,Drama,Family,Romance",PG,2011,Drama
Red Dog,"Biography,Comedy,Drama,Family,Romance",PG,2011,Family
Red Dog,"Biography,Comedy,Drama,Family,Romance",PG,2011,Romance
Jab Tak Hai Jaan,"Drama,Romance",Not Rated,2012,Drama
Jab Tak Hai Jaan,"Drama,Romance",Not Rated,2012,Romance
Alien,"Horror,Sci-Fi",R,1979,Horror
Alien,"Horror,Sci-Fi",R,1979,Sci-Fi
The Texas Chain Saw Massacre,"Horror,Thriller",R,1974,Horror
The Texas Chain Saw Massacre,"Horror,Thriller",R,1974,Thriller
The Runaways,"Biography,Drama,Music",R,2010,Biography
The Runaways,"Biography,Drama,Music",R,2010,Drama
The Runaways,"Biography,Drama,Music",R,2010,Music
Fiddler on the Roof,"Drama,Family,Musical,Romance",G,1971,Drama
Fiddler on the Roof,"Drama,Family,Musical,Romance",G,1971,Family
Fiddler on the Roof,"Drama,Family,Musical,Romance",G,1971,Musical
Fiddler on the Roof,"Drama,Family,Musical,Romance",G,1971,Romance
Thunderball,"Action,Adventure,Thriller",Approved,1965,Action
Thunderball,"Action,Adventure,Thriller",Approved,1965,Adventure
Thunderball,"Action,Adventure,Thriller",Approved,1965,Thriller
Detention,"Comedy,Horror,Sci-Fi",R,2011,Comedy
Detention,"Comedy,Horror,Sci-Fi",R,2011,Horror
Detention,"Comedy,Horror,Sci-Fi",R,2011,Sci-Fi
Loose Cannons,"Comedy,Drama,Romance",,2010,Comedy
Loose Cannons,"Comedy,Drama,Romance",,2010,Drama
Loose Cannons,"Comedy,Drama,Romance",,2010,Romance
Set It Off,"Action,Crime,Drama,Romance,Thriller",R,1996,Action
Set It Off,"Action,Crime,Drama,Romance,Thriller",R,1996,Crime
Set It Off,"Action,Crime,Drama,Romance,Thriller",R,1996,Drama
Set It Off,"Action,Crime,Drama,Romance,Thriller",R,1996,Romance
Set It Off,"Action,Crime,Drama,Romance,Thriller",R,1996,Thriller
The Best Man,"Comedy,Drama",R,1999,Comedy
The Best Man,"Comedy,Drama",R,1999,Drama
Child's Play,"Fantasy,Horror",R,1988,Fantasy
Child's Play,"Fantasy,Horror",R,1988,Horror
Sicko,"Documentary,Drama",PG-13,2007,Documentary
Sicko,"Documentary,Drama",PG-13,2007,Drama
The Purge: Anarchy,"Action,Horror,Sci-Fi,Thriller",R,2014,Action
The Purge: Anarchy,"Action,Horror,Sci-Fi,Thriller",R,2014,Horror
The Purge: Anarchy,"Action,Horror,Sci-Fi,Thriller",R,2014,Sci-Fi
The Purge: Anarchy,"Action,Horror,Sci-Fi,Thriller",R,2014,Thriller
Down to You,"Comedy,Drama,Romance",PG-13,2000,Comedy
Down to You,"Comedy,Drama,Romance",PG-13,2000,Drama
Down to You,"Comedy,Drama,Romance",PG-13,2000,Romance
Harold & Kumar Go to White Castle,"Adventure,Comedy",R,2004,Adventure
Harold & Kumar Go to White Castle,"Adventure,Comedy",R,2004,Comedy
The Contender,"Drama,Thriller",R,2000,Drama
The Contender,"Drama,Thriller",R,2000,Thriller
Boiler Room,"Crime,Drama,Thriller",R,2000,Crime
Boiler Room,"Crime,Drama,Thriller",R,2000,Drama
Boiler Room,"Crime,Drama,Thriller",R,2000,Thriller
Trading Places,Comedy,R,1983,Comedy
Black Christmas,Horror,R,2006,Horror
Breakin' All the Rules,"Comedy,Romance",PG-13,2004,Comedy
Breakin' All the Rules,"Comedy,Romance",PG-13,2004,Romance
Henry V,"Action,Biography,Drama,History,Romance,War",PG-13,1989,Action
Henry V,"Action,Biography,Drama,History,Romance,War",PG-13,1989,Biography
Henry V,"Action,Biography,Drama,History,Romance,War",PG-13,1989,Drama
Henry V,"Action,Biography,Drama,History,Romance,War",PG-13,1989,History
Henry V,"Action,Biography,Drama,History,Romance,War",PG-13,1989,Romance
Henry V,"Action,Biography,Drama,History,Romance,War",PG-13,1989,War
The Savages,"Comedy,Drama",R,2007,Comedy
The Savages,"Comedy,Drama",R,2007,Drama
Chasing Papi,"Comedy,Romance",PG,2003,Comedy
Chasing Papi,"Comedy,Romance",PG,2003,Romance
The Way of the Gun,"Action,Crime,Drama,Thriller",R,2000,Action
The Way of the Gun,"Action,Crime,Drama,Thriller",R,2000,Crime
The Way of the Gun,"Action,Crime,Drama,Thriller",R,2000,Drama
The Way of the Gun,"Action,Crime,Drama,Thriller",R,2000,Thriller
Igby Goes Down,"Comedy,Drama",R,2002,Comedy
Igby Goes Down,"Comedy,Drama",R,2002,Drama
PCU,Comedy,PG-13,1994,Comedy
The Ultimate Gift,"Drama,Family,Romance",PG,2006,Drama
The Ultimate Gift,"Drama,Family,Romance",PG,2006,Family
The Ultimate Gift,"Drama,Family,Romance",PG,2006,Romance
The Bold and the Beautiful,"Drama,Romance",TV-14,,Drama
The Bold and the Beautiful,"Drama,Romance",TV-14,,Romance
The Ice Pirates,"Action,Adventure,Comedy,Romance,Sci-Fi",PG,1984,Action
The Ice Pirates,"Action,Adventure,Comedy,Romance,Sci-Fi",PG,1984,Adventure
The Ice Pirates,"Action,Adventure,Comedy,Romance,Sci-Fi",PG,1984,Comedy
The Ice Pirates,"Action,Adventure,Comedy,Romance,Sci-Fi",PG,1984,Romance
The Ice Pirates,"Action,Adventure,Comedy,Romance,Sci-Fi",PG,1984,Sci-Fi
Gracie,"Biography,Drama,Sport",PG-13,2007,Biography
Gracie,"Biography,Drama,Sport",PG-13,2007,Drama
Gracie,"Biography,Drama,Sport",PG-13,2007,Sport
Trust the Man,"Comedy,Drama,Romance",R,2005,Comedy
Trust the Man,"Comedy,Drama,Romance",R,2005,Drama
Trust the Man,"Comedy,Drama,Romance",R,2005,Romance
Hamlet 2,"Comedy,Music",R,2008,Comedy
Hamlet 2,"Comedy,Music",R,2008,Music
Velvet Goldmine,"Drama,Music",R,1998,Drama
Velvet Goldmine,"Drama,Music",R,1998,Music
The Wailing,"Fantasy,Horror,Mystery,Thriller",Not Rated,2016,Fantasy
The Wailing,"Fantasy,Horror,Mystery,Thriller",Not Rated,2016,Horror
The Wailing,"Fantasy,Horror,Mystery,Thriller",Not Rated,2016,Mystery
The Wailing,"Fantasy,Horror,Mystery,Thriller",Not Rated,2016,Thriller
Glee: The 3D Concert Movie,"Documentary,Music",PG,2011,Documentary
Glee: The 3D Concert Movie,"Documentary,Music",PG,2011,Music
The Legend of Suriyothai,"Action,Adventure,Drama,History,War",R,2001,Action
The Legend of Suriyothai,"Action,Adventure,Drama,History,War",R,2001,Adventure
The Legend of Suriyothai,"Action,Adventure,Drama,History,War",R,2001,Drama
The Legend of Suriyothai,"Action,Adventure,Drama,History,War",R,2001,History
The Legend of Suriyothai,"Action,Adventure,Drama,History,War",R,2001,War
Two Evil Eyes,Horror,R,1990,Horror
Barbecue,Comedy,,2014,Comedy
All or Nothing,Drama,R,2002,Drama
Princess Kaiulani,Drama,PG,2009,Drama
Opal Dream,"Drama,Family",PG,2006,Drama
Opal Dream,"Drama,Family",PG,2006,Family
Heist,"Action,Crime,Thriller",R,2015,Action
Heist,"Action,Crime,Thriller",R,2015,Crime
Heist,"Action,Crime,Thriller",R,2015,Thriller
Flame and Citron,"Drama,History,Thriller,War",Not Rated,2008,Drama
Flame and Citron,"Drama,History,Thriller,War",Not Rated,2008,History
Flame and Citron,"Drama,History,Thriller,War",Not Rated,2008,Thriller
Flame and Citron,"Drama,History,Thriller,War",Not Rated,2008,War
Undiscovered,"Comedy,Music,Romance",PG-13,2005,Comedy
Undiscovered,"Comedy,Music,Romance",PG-13,2005,Music
Undiscovered,"Comedy,Music,Romance",PG-13,2005,Romance
Red Riding: In the Year of Our Lord 1974,"Crime,Drama,Mystery,Thriller",Not Rated,2009,Crime
Red Riding: In the Year of Our Lord 1974,"Crime,Drama,Mystery,Thriller",Not Rated,2009,Drama
Red Riding: In the Year of Our Lord 1974,"Crime,Drama,Mystery,Thriller",Not Rated,2009,Mystery
Red Riding: In the Year of Our Lord 1974,"Crime,Drama,Mystery,Thriller",Not Rated,2009,Thriller
The Girl on the Train,Drama,Unrated,2009,Drama
Veronika Decides to Die,"Drama,Romance",R,2009,Drama
Veronika Decides to Die,"Drama,Romance",R,2009,Romance
Crocodile Dundee,"Adventure,Comedy",PG-13,1986,Adventure
Crocodile Dundee,"Adventure,Comedy",PG-13,1986,Comedy
"Ultramarines: A Warhammer 40,000 Movie","Action,Animation,Fantasy,Horror,Mystery,Sci-Fi,Thriller",R,2010,Action
"Ultramarines: A Warhammer 40,000 Movie","Action,Animation,Fantasy,Horror,Mystery,Sci-Fi,Thriller",R,2010,Animation
"Ultramarines: A Warhammer 40,000 Movie","Action,Animation,Fantasy,Horror,Mystery,Sci-Fi,Thriller",R,2010,Fantasy
"Ultramarines: A Warhammer 40,000 Movie","Action,Animation,Fantasy,Horror,Mystery,Sci-Fi,Thriller",R,2010,Horror
"Ultramarines: A Warhammer 40,000 Movie","Action,Animation,Fantasy,Horror,Mystery,Sci-Fi,Thriller",R,2010,Mystery
"Ultramarines: A Warhammer 40,000 Movie","Action,Animation,Fantasy,Horror,Mystery,Sci-Fi,Thriller",R,2010,Sci-Fi
"Ultramarines: A Warhammer 40,000 Movie","Action,Animation,Fantasy,Horror,Mystery,Sci-Fi,Thriller",R,2010,Thriller
The I Inside,"Mystery,Sci-Fi,Thriller",R,2004,Mystery
The I Inside,"Mystery,Sci-Fi,Thriller",R,2004,Sci-Fi
The I Inside,"Mystery,Sci-Fi,Thriller",R,2004,Thriller
Beneath Hill 60,"Drama,History,War",R,2010,Drama
Beneath Hill 60,"Drama,History,War",R,2010,History
Beneath Hill 60,"Drama,History,War",R,2010,War
Polisse,"Crime,Drama",Not Rated,2011,Crime
Polisse,"Crime,Drama",Not Rated,2011,Drama
Awake,"Crime,Mystery,Thriller",R,2007,Crime
Awake,"Crime,Mystery,Thriller",R,2007,Mystery
Awake,"Crime,Mystery,Thriller",R,2007,Thriller
Star Wars: The Clone Wars,"Action,Adventure,Animation,Drama,Fantasy,Sci-Fi",TV-PG,,Action
Star Wars: The Clone Wars,"Action,Adventure,Animation,Drama,Fantasy,Sci-Fi",TV-PG,,Adventure
Star Wars: The Clone Wars,"Action,Adventure,Animation,Drama,Fantasy,Sci-Fi",TV-PG,,Animation
Star Wars: The Clone Wars,"Action,Adventure,Animation,Drama,Fantasy,Sci-Fi",TV-PG,,Drama
Star Wars: The Clone Wars,"Action,Adventure,Animation,Drama,Fantasy,Sci-Fi",TV-PG,,Fantasy
Star Wars: The Clone Wars,"Action,Adventure,Animation,Drama,Fantasy,Sci-Fi",TV-PG,,Sci-Fi
Skin Trade,"Action,Crime,Thriller",R,2014,Action
Skin Trade,"Action,Crime,Thriller",R,2014,Crime
Skin Trade,"Action,Crime,Thriller",R,2014,Thriller
The Lost Boys,"Comedy,Fantasy,Horror",R,1987,Comedy
The Lost Boys,"Comedy,Fantasy,Horror",R,1987,Fantasy
The Lost Boys,"Comedy,Fantasy,Horror",R,1987,Horror
Crazy Heart,"Drama,Music,Romance",R,2009,Drama
Crazy Heart,"Drama,Music,Romance",R,2009,Music
Crazy Heart,"Drama,Music,Romance",R,2009,Romance
The Rose,"Drama,Music,Romance",R,1979,Drama
The Rose,"Drama,Music,Romance",R,1979,Music
The Rose,"Drama,Music,Romance",R,1979,Romance
Baggage Claim,Comedy,PG-13,2013,Comedy
Barbarella,"Adventure,Comedy,Fantasy,Sci-Fi",PG,1968,Adventure
Barbarella,"Adventure,Comedy,Fantasy,Sci-Fi",PG,1968,Comedy
Barbarella,"Adventure,Comedy,Fantasy,Sci-Fi",PG,1968,Fantasy
Barbarella,"Adventure,Comedy,Fantasy,Sci-Fi",PG,1968,Sci-Fi
Shipwrecked,"Adventure,Family",PG,1990,Adventure
Shipwrecked,"Adventure,Family",PG,1990,Family
Election,"Comedy,Drama",R,1999,Comedy
Election,"Comedy,Drama",R,1999,Drama
The Namesake,Drama,PG-13,2006,Drama
The DUFF,Comedy,PG-13,2015,Comedy
Glitter,"Drama,Music,Romance",PG-13,2001,Drama
Glitter,"Drama,Music,Romance",PG-13,2001,Music
Glitter,"Drama,Music,Romance",PG-13,2001,Romance
The Haunting in Connecticut 2: Ghosts of Georgia,"Drama,Horror,Mystery,Thriller",R,2013,Drama
The Haunting in Connecticut 2: Ghosts of Georgia,"Drama,Horror,Mystery,Thriller",R,2013,Horror
The Haunting in Connecticut 2: Ghosts of Georgia,"Drama,Horror,Mystery,Thriller",R,2013,Mystery
The Haunting in Connecticut 2: Ghosts of Georgia,"Drama,Horror,Mystery,Thriller",R,2013,Thriller
Silmido,"Action,Drama",,2003,Action
Silmido,"Action,Drama",,2003,Drama
Bright Star,"Biography,Drama,Romance",PG,2009,Biography
Bright Star,"Biography,Drama,Romance",PG,2009,Drama
Bright Star,"Biography,Drama,Romance",PG,2009,Romance
My Name Is Khan,"Adventure,Drama,Thriller",PG-13,2010,Adventure
My Name Is Khan,"Adventure,Drama,Thriller",PG-13,2010,Drama
My Name Is Khan,"Adventure,Drama,Thriller",PG-13,2010,Thriller
Footloose,"Drama,Music,Romance",PG,1984,Drama
Footloose,"Drama,Music,Romance",PG,1984,Music
Footloose,"Drama,Music,Romance",PG,1984,Romance
All Is Lost,"Action,Adventure,Drama",PG-13,2013,Action
All Is Lost,"Action,Adventure,Drama",PG-13,2013,Adventure
All Is Lost,"Action,Adventure,Drama",PG-13,2013,Drama
Limbo,"Adventure,Drama,Thriller",R,1999,Adventure
Limbo,"Adventure,Drama,Thriller",R,1999,Drama
Limbo,"Adventure,Drama,Thriller",R,1999,Thriller
Namastey London,"Comedy,Drama,Romance",,2007,Comedy
Namastey London,"Comedy,Drama,Romance",,2007,Drama
Namastey London,"Comedy,Drama,Romance",,2007,Romance
The Wind That Shakes the Barley,"Drama,War",Not Rated,2006,Drama
The Wind That Shakes the Barley,"Drama,War",Not Rated,2006,War
Yeh Jawaani Hai Deewani,"Comedy,Drama,Musical,Romance",Not Rated,2013,Comedy
Yeh Jawaani Hai Deewani,"Comedy,Drama,Musical,Romance",Not Rated,2013,Drama
Yeh Jawaani Hai Deewani,"Comedy,Drama,Musical,Romance",Not Rated,2013,Musical
Yeh Jawaani Hai Deewani,"Comedy,Drama,Musical,Romance",Not Rated,2013,Romance
The Karate Kid,"Action,Drama,Family,Sport",PG,1984,Action
The Karate Kid,"Action,Drama,Family,Sport",PG,1984,Drama
The Karate Kid,"Action,Drama,Family,Sport",PG,1984,Family
The Karate Kid,"Action,Drama,Family,Sport",PG,1984,Sport
Quo Vadis,"Biography,Drama,History,Romance",Passed,1951,Biography
Quo Vadis,"Biography,Drama,History,Romance",Passed,1951,Drama
Quo Vadis,"Biography,Drama,History,Romance",Passed,1951,History
Quo Vadis,"Biography,Drama,History,Romance",Passed,1951,Romance
Repo! The Genetic Opera,"Horror,Musical,Sci-Fi",R,2008,Horror
Repo! The Genetic Opera,"Horror,Musical,Sci-Fi",R,2008,Musical
Repo! The Genetic Opera,"Horror,Musical,Sci-Fi",R,2008,Sci-Fi
Valley of the Wolves: Iraq,"Action,Adventure",,2006,Action
Valley of the Wolves: Iraq,"Action,Adventure",,2006,Adventure
Pulp Fiction,"Crime,Drama",R,1994,Crime
Pulp Fiction,"Crime,Drama",R,1994,Drama
The Muppet Movie,"Adventure,Comedy,Family,Musical",G,1979,Adventure
The Muppet Movie,"Adventure,Comedy,Family,Musical",G,1979,Comedy
The Muppet Movie,"Adventure,Comedy,Family,Musical",G,1979,Family
The Muppet Movie,"Adventure,Comedy,Family,Musical",G,1979,Musical
Nightcrawler,"Crime,Drama,Thriller",R,2014,Crime
Nightcrawler,"Crime,Drama,Thriller",R,2014,Drama
Nightcrawler,"Crime,Drama,Thriller",R,2014,Thriller
Club Dread,"Comedy,Horror,Thriller",R,2004,Comedy
Club Dread,"Comedy,Horror,Thriller",R,2004,Horror
Club Dread,"Comedy,Horror,Thriller",R,2004,Thriller
The Sound of Music,"Biography,Drama,Family,Musical,Romance",G,1965,Biography
The Sound of Music,"Biography,Drama,Family,Musical,Romance",G,1965,Drama
The Sound of Music,"Biography,Drama,Family,Musical,Romance",G,1965,Family
The Sound of Music,"Biography,Drama,Family,Musical,Romance",G,1965,Musical
The Sound of Music,"Biography,Drama,Family,Musical,Romance",G,1965,Romance
Splash,"Comedy,Fantasy,Romance",PG,1984,Comedy
Splash,"Comedy,Fantasy,Romance",PG,1984,Fantasy
Splash,"Comedy,Fantasy,Romance",PG,1984,Romance
Little Miss Sunshine,"Comedy,Drama",R,2006,Comedy
Little Miss Sunshine,"Comedy,Drama",R,2006,Drama
Stand by Me,"Adventure,Drama",R,1986,Adventure
Stand by Me,"Adventure,Drama",R,1986,Drama
28 Days Later...,"Drama,Horror,Sci-Fi,Thriller",R,2002,Drama
28 Days Later...,"Drama,Horror,Sci-Fi,Thriller",R,2002,Horror
28 Days Later...,"Drama,Horror,Sci-Fi,Thriller",R,2002,Sci-Fi
28 Days Later...,"Drama,Horror,Sci-Fi,Thriller",R,2002,Thriller
You Got Served,"Drama,Music",PG-13,2004,Drama
You Got Served,"Drama,Music",PG-13,2004,Music
Escape from Alcatraz,"Biography,Crime,Drama",PG,1979,Biography
Escape from Alcatraz,"Biography,Crime,Drama",PG,1979,Crime
Escape from Alcatraz,"Biography,Crime,Drama",PG,1979,Drama
Brown Sugar,"Comedy,Drama,Music,Romance",PG-13,2002,Comedy
Brown Sugar,"Comedy,Drama,Music,Romance",PG-13,2002,Drama
Brown Sugar,"Comedy,Drama,Music,Romance",PG-13,2002,Music
Brown Sugar,"Comedy,Drama,Music,Romance",PG-13,2002,Romance
A Thin Line Between Love and Hate,"Comedy,Crime,Drama,Romance,Thriller",R,1996,Comedy
A Thin Line Between Love and Hate,"Comedy,Crime,Drama,Romance,Thriller",R,1996,Crime
A Thin Line Between Love and Hate,"Comedy,Crime,Drama,Romance,Thriller",R,1996,Drama
A Thin Line Between Love and Hate,"Comedy,Crime,Drama,Romance,Thriller",R,1996,Romance
A Thin Line Between Love and Hate,"Comedy,Crime,Drama,Romance,Thriller",R,1996,Thriller
50/50,"Comedy,Drama,Romance",R,2011,Comedy
50/50,"Comedy,Drama,Romance",R,2011,Drama
50/50,"Comedy,Drama,Romance",R,2011,Romance
Shutter,"Horror,Mystery,Thriller",PG-13,2008,Horror
Shutter,"Horror,Mystery,Thriller",PG-13,2008,Mystery
Shutter,"Horror,Mystery,Thriller",PG-13,2008,Thriller
Creepshow,"Comedy,Fantasy,Horror",R,1982,Comedy
Creepshow,"Comedy,Fantasy,Horror",R,1982,Fantasy
Creepshow,"Comedy,Fantasy,Horror",R,1982,Horror
That Awkward Moment,"Comedy,Romance",R,2014,Comedy
That Awkward Moment,"Comedy,Romance",R,2014,Romance
Modern Problems,"Comedy,Fantasy,Sci-Fi",PG,1981,Comedy
Modern Problems,"Comedy,Fantasy,Sci-Fi",PG,1981,Fantasy
Modern Problems,"Comedy,Fantasy,Sci-Fi",PG,1981,Sci-Fi
Kicks,Adventure,R,2016,Adventure
Much Ado About Nothing,"Comedy,Drama,Romance",PG-13,1993,Comedy
Much Ado About Nothing,"Comedy,Drama,Romance",PG-13,1993,Drama
Much Ado About Nothing,"Comedy,Drama,Romance",PG-13,1993,Romance
On Her Majesty's Secret Service,"Action,Adventure,Thriller",M,1969,Action
On Her Majesty's Secret Service,"Action,Adventure,Thriller",M,1969,Adventure
On Her Majesty's Secret Service,"Action,Adventure,Thriller",M,1969,Thriller
The Player,"Action,Crime,Drama,Thriller",TV-14,,Action
The Player,"Action,Crime,Drama,Thriller",TV-14,,Crime
The Player,"Action,Crime,Drama,Thriller",TV-14,,Drama
The Player,"Action,Crime,Drama,Thriller",TV-14,,Thriller
New Nightmare,"Fantasy,Horror,Mystery,Thriller",R,1994,Fantasy
New Nightmare,"Fantasy,Horror,Mystery,Thriller",R,1994,Horror
New Nightmare,"Fantasy,Horror,Mystery,Thriller",R,1994,Mystery
New Nightmare,"Fantasy,Horror,Mystery,Thriller",R,1994,Thriller
Drive Me Crazy,"Comedy,Drama,Romance",PG-13,1999,Comedy
Drive Me Crazy,"Comedy,Drama,Romance",PG-13,1999,Drama
Drive Me Crazy,"Comedy,Drama,Romance",PG-13,1999,Romance
Akeelah and the Bee,Drama,PG,2006,Drama
Half Baked,"Comedy,Crime",R,1998,Comedy
Half Baked,"Comedy,Crime",R,1998,Crime
New in Town,"Comedy,Romance",PG,2009,Comedy
New in Town,"Comedy,Romance",PG,2009,Romance
Syriana,"Drama,Thriller",R,2005,Drama
Syriana,"Drama,Thriller",R,2005,Thriller
American Psycho,"Crime,Drama",R,2000,Crime
American Psycho,"Crime,Drama",R,2000,Drama
The Good Girl,"Drama,Romance",R,2002,Drama
The Good Girl,"Drama,Romance",R,2002,Romance
Bon Cop Bad Cop,"Action,Comedy,Crime,Thriller",R,2006,Action
Bon Cop Bad Cop,"Action,Comedy,Crime,Thriller",R,2006,Comedy
Bon Cop Bad Cop,"Action,Comedy,Crime,Thriller",R,2006,Crime
Bon Cop Bad Cop,"Action,Comedy,Crime,Thriller",R,2006,Thriller
The Boondock Saints II: All Saints Day,"Action,Crime,Thriller",R,2009,Action
The Boondock Saints II: All Saints Day,"Action,Crime,Thriller",R,2009,Crime
The Boondock Saints II: All Saints Day,"Action,Crime,Thriller",R,2009,Thriller
The City of Your Final Destination,"Drama,Romance",PG-13,2009,Drama
The City of Your Final Destination,"Drama,Romance",PG-13,2009,Romance
Enough Said,"Comedy,Drama,Romance",PG-13,2013,Comedy
Enough Said,"Comedy,Drama,Romance",PG-13,2013,Drama
Enough Said,"Comedy,Drama,Romance",PG-13,2013,Romance
Easy A,"Comedy,Romance",PG-13,2010,Comedy
Easy A,"Comedy,Romance",PG-13,2010,Romance
The Inkwell,"Comedy,Drama,Romance",R,1994,Comedy
The Inkwell,"Comedy,Drama,Romance",R,1994,Drama
The Inkwell,"Comedy,Drama,Romance",R,1994,Romance
Shadow of the Vampire,"Drama,Horror",R,2000,Drama
Shadow of the Vampire,"Drama,Horror",R,2000,Horror
Prom,"Comedy,Drama",PG,2011,Comedy
Prom,"Comedy,Drama",PG,2011,Drama
The Pallbearer,"Comedy,Romance",PG-13,1996,Comedy
The Pallbearer,"Comedy,Romance",PG-13,1996,Romance
Held Up,Comedy,PG-13,1999,Comedy
Woman on Top,"Comedy,Fantasy,Romance",R,2000,Comedy
Woman on Top,"Comedy,Fantasy,Romance",R,2000,Fantasy
Woman on Top,"Comedy,Fantasy,Romance",R,2000,Romance
Howards End,"Drama,Romance",PG,1992,Drama
Howards End,"Drama,Romance",PG,1992,Romance
Preacher,"Adventure,Drama,Fantasy,Mystery",TV-MA,,Adventure
Preacher,"Adventure,Drama,Fantasy,Mystery",TV-MA,,Drama
Preacher,"Adventure,Drama,Fantasy,Mystery",TV-MA,,Fantasy
Preacher,"Adventure,Drama,Fantasy,Mystery",TV-MA,,Mystery
Anomalisa,"Animation,Comedy,Drama,Romance",R,2015,Animation
Anomalisa,"Animation,Comedy,Drama,Romance",R,2015,Comedy
Anomalisa,"Animation,Comedy,Drama,Romance",R,2015,Drama
Anomalisa,"Animation,Comedy,Drama,Romance",R,2015,Romance
Another Year,"Comedy,Drama",PG-13,2010,Comedy
Another Year,"Comedy,Drama",PG-13,2010,Drama
8 Women,"Comedy,Crime,Musical,Romance",R,2002,Comedy
8 Women,"Comedy,Crime,Musical,Romance",R,2002,Crime
8 Women,"Comedy,Crime,Musical,Romance",R,2002,Musical
8 Women,"Comedy,Crime,Musical,Romance",R,2002,Romance
Showdown in Little Tokyo,"Action,Comedy,Crime,Thriller",R,1991,Action
Showdown in Little Tokyo,"Action,Comedy,Crime,Thriller",R,1991,Comedy
Showdown in Little Tokyo,"Action,Comedy,Crime,Thriller",R,1991,Crime
Showdown in Little Tokyo,"Action,Comedy,Crime,Thriller",R,1991,Thriller
Clay Pigeons,"Comedy,Crime",R,1998,Comedy
Clay Pigeons,"Comedy,Crime",R,1998,Crime
It's Kind of a Funny Story,"Comedy,Drama,Romance",PG-13,2010,Comedy
It's Kind of a Funny Story,"Comedy,Drama,Romance",PG-13,2010,Drama
It's Kind of a Funny Story,"Comedy,Drama,Romance",PG-13,2010,Romance
Made in Dagenham,"Biography,Comedy,Drama,History",R,2010,Biography
Made in Dagenham,"Biography,Comedy,Drama,History",R,2010,Comedy
Made in Dagenham,"Biography,Comedy,Drama,History",R,2010,Drama
Made in Dagenham,"Biography,Comedy,Drama,History",R,2010,History
When Did You Last See Your Father?,"Biography,Drama",PG-13,2007,Biography
When Did You Last See Your Father?,"Biography,Drama",PG-13,2007,Drama
Prefontaine,"Biography,Drama,Romance,Sport",PG-13,1997,Biography
Prefontaine,"Biography,Drama,Romance,Sport",PG-13,1997,Drama
Prefontaine,"Biography,Drama,Romance,Sport",PG-13,1997,Romance
Prefontaine,"Biography,Drama,Romance,Sport",PG-13,1997,Sport
The Wicked Lady,"Adventure,Drama",R,1983,Adventure
The Wicked Lady,"Adventure,Drama",R,1983,Drama
The Secret of Kells,"Adventure,Animation,Family,Fantasy",Not Rated,2009,Adventure
The Secret of Kells,"Adventure,Animation,Family,Fantasy",Not Rated,2009,Animation
The Secret of Kells,"Adventure,Animation,Family,Fantasy",Not Rated,2009,Family
The Secret of Kells,"Adventure,Animation,Family,Fantasy",Not Rated,2009,Fantasy
Begin Again,"Drama,Music",R,2013,Drama
Begin Again,"Drama,Music",R,2013,Music
Down in the Valley,"Drama,Romance,Thriller",R,2005,Drama
Down in the Valley,"Drama,Romance,Thriller",R,2005,Romance
Down in the Valley,"Drama,Romance,Thriller",R,2005,Thriller
Brooklyn Rules,"Crime,Drama",R,2007,Crime
Brooklyn Rules,"Crime,Drama",R,2007,Drama
Restless,"Drama,Romance",,2012,Drama
Restless,"Drama,Romance",,2012,Romance
The Singing Detective,"Comedy,Crime,Musical,Mystery",R,2003,Comedy
The Singing Detective,"Comedy,Crime,Musical,Mystery",R,2003,Crime
The Singing Detective,"Comedy,Crime,Musical,Mystery",R,2003,Musical
